 "tick, patch-x, patch-y, monitor_type, monitor_code, no2"
2302, 54, 68, Roadside, BT8, 150
2302, 49, 70, Roadside, BT6, 100
2302, 46, 66, Roadside, EI1, 95
2302, 118, 81, Roadside, HV3, 155
2302, 70, 75, Roadside, IS2, 95
2302, 94, 81, Roadside, RB4, 39
2302, 65, 64, Kerbside, WM6, 109
2303, 101, 59, Roadside, GN0, 38
2303, 67, 64, Roadside, WMB, 50
2303, 104, 50, Roadside, GB6, 32
2303, 70, 75, Roadside, IS2, 52
2303, 48, 43, Roadside, KT6, 116
2303, 65, 64, Kerbside, WM6, 63
2303, 46, 66, Roadside, EI1, 132
2303, 118, 81, Roadside, HV3, 123
2303, 94, 81, Roadside, RB4, 150
2303, 123, 67, Roadside, HV1, 55
2303, 105, 58, Roadside, GN3, 18
2303, 87, 52, Roadside, LW4, 99
2303, 49, 70, Roadside, BT6, 38
2303, 54, 68, Roadside, BT8, 82
2303, 47, 73, Roadside, BT4, 75
2304, 123, 67, Roadside, HV1, 108
2304, 67, 64, Roadside, WMB, 118
2304, 94, 81, Roadside, RB4, 76
2304, 65, 64, Kerbside, WM6, 108
2304, 87, 52, Roadside, LW4, 88
2304, 46, 66, Roadside, EI1, 163
2304, 48, 43, Roadside, KT6, 115
2304, 105, 58, Roadside, GN3, 22
2304, 47, 73, Roadside, BT4, 63
2304, 70, 75, Roadside, IS2, 60
2304, 54, 68, Roadside, BT8, 123
2304, 49, 70, Roadside, BT6, 41
2304, 101, 59, Roadside, GN0, 30
2304, 118, 81, Roadside, HV3, 101
2304, 104, 50, Roadside, GB6, 36
2305, 47, 73, Roadside, BT4, 91
2305, 46, 66, Roadside, EI1, 137
2305, 87, 52, Roadside, LW4, 97
2305, 123, 67, Roadside, HV1, 79
2305, 105, 58, Roadside, GN3, 75
2305, 101, 59, Roadside, GN0, 25
2305, 118, 81, Roadside, HV3, 98
2305, 49, 70, Roadside, BT6, 21
2305, 104, 50, Roadside, GB6, 83
2305, 70, 75, Roadside, IS2, 96
2305, 54, 68, Roadside, BT8, 60
2305, 67, 64, Roadside, WMB, 83
2305, 65, 64, Kerbside, WM6, 82
2305, 94, 81, Roadside, RB4, 57
2305, 48, 43, Roadside, KT6, 54
2306, 87, 52, Roadside, LW4, 133
2306, 123, 67, Roadside, HV1, 53
2306, 67, 64, Roadside, WMB, 128
2306, 46, 66, Roadside, EI1, 181
2306, 48, 43, Roadside, KT6, 52
2306, 94, 81, Roadside, RB4, 47
2306, 101, 59, Roadside, GN0, 51
2306, 118, 81, Roadside, HV3, 43
2306, 65, 64, Kerbside, WM6, 141
2306, 104, 50, Roadside, GB6, 66
2306, 105, 58, Roadside, GN3, 52
2306, 47, 73, Roadside, BT4, 132
2306, 54, 68, Roadside, BT8, 58
2306, 70, 75, Roadside, IS2, 74
2306, 49, 70, Roadside, BT6, 24
2307, 48, 43, Roadside, KT6, 86
2307, 70, 75, Roadside, IS2, 83
2307, 49, 70, Roadside, BT6, 50
2307, 94, 81, Roadside, RB4, 96
2307, 46, 66, Roadside, EI1, 115
2307, 105, 58, Roadside, GN3, 77
2307, 118, 81, Roadside, HV3, 51
2307, 47, 73, Roadside, BT4, 100
2307, 104, 50, Roadside, GB6, 89
2307, 123, 67, Roadside, HV1, 45
2307, 65, 64, Kerbside, WM6, 36
2307, 54, 68, Roadside, BT8, 55
2307, 101, 59, Roadside, GN0, 54
2307, 87, 52, Roadside, LW4, 138
2307, 67, 64, Roadside, WMB, 175
2308, 118, 81, Roadside, HV3, 37
2308, 47, 73, Roadside, BT4, 95
2308, 48, 43, Roadside, KT6, 94
2308, 70, 75, Roadside, IS2, 48
2308, 54, 68, Roadside, BT8, 73
2308, 49, 70, Roadside, BT6, 30
2308, 104, 50, Roadside, GB6, 76
2308, 105, 58, Roadside, GN3, 87
2308, 67, 64, Roadside, WMB, 93
2308, 94, 81, Roadside, RB4, 64
2308, 101, 59, Roadside, GN0, 106
2308, 65, 64, Kerbside, WM6, 94
2308, 46, 66, Roadside, EI1, 141
2308, 123, 67, Roadside, HV1, 90
2308, 87, 52, Roadside, LW4, 116
2309, 105, 58, Roadside, GN3, 73
2309, 48, 43, Roadside, KT6, 88
2309, 47, 73, Roadside, BT4, 69
2309, 104, 50, Roadside, GB6, 55
2309, 54, 68, Roadside, BT8, 75
2309, 87, 52, Roadside, LW4, 102
2309, 101, 59, Roadside, GN0, 102
2309, 94, 81, Roadside, RB4, 63
2309, 65, 64, Kerbside, WM6, 86
2309, 123, 67, Roadside, HV1, 63
2309, 118, 81, Roadside, HV3, 47
2309, 67, 64, Roadside, WMB, 132
2309, 49, 70, Roadside, BT6, 86
2309, 70, 75, Roadside, IS2, 80
2309, 46, 66, Roadside, EI1, 50
2310, 54, 68, Roadside, BT8, 80
2310, 105, 58, Roadside, GN3, 36
2310, 94, 81, Roadside, RB4, 47
2310, 87, 52, Roadside, LW4, 85
2310, 46, 66, Roadside, EI1, 69
2310, 48, 43, Roadside, KT6, 123
2310, 70, 75, Roadside, IS2, 38
2310, 123, 67, Roadside, HV1, 76
2310, 101, 59, Roadside, GN0, 148
2310, 104, 50, Roadside, GB6, 35
2310, 118, 81, Roadside, HV3, 51
2310, 67, 64, Roadside, WMB, 165
2310, 49, 70, Roadside, BT6, 95
2310, 47, 73, Roadside, BT4, 56
2310, 65, 64, Kerbside, WM6, 105
2311, 123, 67, Roadside, HV1, 37
2311, 47, 73, Roadside, BT4, 97
2311, 65, 64, Kerbside, WM6, 87
2311, 67, 64, Roadside, WMB, 119
2311, 105, 58, Roadside, GN3, 87
2311, 54, 68, Roadside, BT8, 56
2311, 48, 43, Roadside, KT6, 109
2311, 118, 81, Roadside, HV3, 55
2311, 94, 81, Roadside, RB4, 160
2311, 87, 52, Roadside, LW4, 121
2311, 101, 59, Roadside, GN0, 108
2311, 46, 66, Roadside, EI1, 37
2311, 49, 70, Roadside, BT6, 77
2311, 70, 75, Roadside, IS2, 57
2311, 104, 50, Roadside, GB6, 82
2312, 48, 43, Roadside, KT6, 111
2312, 65, 64, Kerbside, WM6, 84
2312, 49, 70, Roadside, BT6, 64
2312, 101, 59, Roadside, GN0, 122
2312, 87, 52, Roadside, LW4, 55
2312, 105, 58, Roadside, GN3, 58
2312, 104, 50, Roadside, GB6, 53
2312, 118, 81, Roadside, HV3, 91
2312, 70, 75, Roadside, IS2, 68
2312, 67, 64, Roadside, WMB, 191
2312, 94, 81, Roadside, RB4, 110
2312, 54, 68, Roadside, BT8, 147
2312, 123, 67, Roadside, HV1, 123
2312, 46, 66, Roadside, EI1, 35
2312, 47, 73, Roadside, BT4, 53
2313, 47, 73, Roadside, BT4, 46
2313, 105, 58, Roadside, GN3, 61
2313, 94, 81, Roadside, RB4, 164
2313, 67, 64, Roadside, WMB, 148
2313, 70, 75, Roadside, IS2, 65
2313, 48, 43, Roadside, KT6, 104
2313, 46, 66, Roadside, EI1, 89
2313, 104, 50, Roadside, GB6, 39
2313, 65, 64, Kerbside, WM6, 113
2313, 123, 67, Roadside, HV1, 80
2313, 101, 59, Roadside, GN0, 69
2313, 54, 68, Roadside, BT8, 108
2313, 87, 52, Roadside, LW4, 51
2313, 49, 70, Roadside, BT6, 78
2313, 118, 81, Roadside, HV3, 74
2314, 118, 81, Roadside, HV3, 115
2314, 105, 58, Roadside, GN3, 64
2314, 87, 52, Roadside, LW4, 45
2314, 48, 43, Roadside, KT6, 95
2314, 94, 81, Roadside, RB4, 113
2314, 101, 59, Roadside, GN0, 88
2314, 46, 66, Roadside, EI1, 75
2314, 65, 64, Kerbside, WM6, 101
2314, 67, 64, Roadside, WMB, 85
2314, 104, 50, Roadside, GB6, 38
2314, 70, 75, Roadside, IS2, 116
2314, 123, 67, Roadside, HV1, 135
2314, 49, 70, Roadside, BT6, 77
2314, 47, 73, Roadside, BT4, 64
2314, 54, 68, Roadside, BT8, 99
2315, 118, 81, Roadside, HV3, 131
2315, 49, 70, Roadside, BT6, 72
2315, 47, 73, Roadside, BT4, 82
2315, 123, 67, Roadside, HV1, 98
2315, 46, 66, Roadside, EI1, 79
2315, 48, 43, Roadside, KT6, 74
2315, 94, 81, Roadside, RB4, 101
2315, 101, 59, Roadside, GN0, 124
2315, 70, 75, Roadside, IS2, 107
2315, 54, 68, Roadside, BT8, 75
2315, 65, 64, Kerbside, WM6, 95
2315, 67, 64, Roadside, WMB, 106
2315, 87, 52, Roadside, LW4, 37
2315, 105, 58, Roadside, GN3, 42
2315, 104, 50, Roadside, GB6, 28
2316, 101, 59, Roadside, GN0, 34
2316, 118, 81, Roadside, HV3, 130
2316, 104, 50, Roadside, GB6, 20
2316, 70, 75, Roadside, IS2, 107
2316, 48, 43, Roadside, KT6, 67
2316, 123, 67, Roadside, HV1, 91
2316, 65, 64, Kerbside, WM6, 87
2316, 94, 81, Roadside, RB4, 77
2316, 47, 73, Roadside, BT4, 55
2316, 67, 64, Roadside, WMB, 104
2316, 49, 70, Roadside, BT6, 86
2316, 54, 68, Roadside, BT8, 93
2316, 105, 58, Roadside, GN3, 26
2316, 87, 52, Roadside, LW4, 106
2316, 46, 66, Roadside, EI1, 129
2317, 87, 52, Roadside, LW4, 122
2317, 47, 73, Roadside, BT4, 24
2317, 67, 64, Roadside, WMB, 83
2317, 49, 70, Roadside, BT6, 46
2317, 65, 64, Kerbside, WM6, 122
2317, 48, 43, Roadside, KT6, 34
2317, 101, 59, Roadside, GN0, 45
2317, 70, 75, Roadside, IS2, 89
2317, 105, 58, Roadside, GN3, 43
2317, 118, 81, Roadside, HV3, 93
2317, 94, 81, Roadside, RB4, 27
2317, 104, 50, Roadside, GB6, 34
2317, 46, 66, Roadside, EI1, 103
2317, 54, 68, Roadside, BT8, 92
2317, 123, 67, Roadside, HV1, 73
2318, 123, 67, Roadside, HV1, 18
2318, 70, 75, Roadside, IS2, 70
2318, 47, 73, Roadside, BT4, 154
2318, 67, 64, Roadside, WMB, 163
2318, 94, 81, Roadside, RB4, 24
2318, 87, 52, Roadside, LW4, 99
2318, 54, 68, Roadside, BT8, 32
2318, 48, 43, Roadside, KT6, 37
2318, 105, 58, Roadside, GN3, 36
2318, 104, 50, Roadside, GB6, 30
2318, 118, 81, Roadside, HV3, 99
2318, 101, 59, Roadside, GN0, 39
2318, 49, 70, Roadside, BT6, 52
2318, 46, 66, Roadside, EI1, 91
2318, 65, 64, Kerbside, WM6, 103
2319, 118, 81, Roadside, HV3, 85
2319, 46, 66, Roadside, EI1, 120
2319, 48, 43, Roadside, KT6, 35
2319, 104, 50, Roadside, GB6, 80
2319, 123, 67, Roadside, HV1, 18
2319, 105, 58, Roadside, GN3, 102
2319, 67, 64, Roadside, WMB, 178
2319, 49, 70, Roadside, BT6, 48
2319, 70, 75, Roadside, IS2, 90
2319, 54, 68, Roadside, BT8, 48
2319, 87, 52, Roadside, LW4, 95
2319, 65, 64, Kerbside, WM6, 148
2319, 94, 81, Roadside, RB4, 23
2319, 101, 59, Roadside, GN0, 51
2319, 47, 73, Roadside, BT4, 129
2320, 123, 67, Roadside, HV1, 13
2320, 49, 70, Roadside, BT6, 43
2320, 47, 73, Roadside, BT4, 92
2320, 104, 50, Roadside, GB6, 54
2320, 65, 64, Kerbside, WM6, 87
2320, 94, 81, Roadside, RB4, 22
2320, 48, 43, Roadside, KT6, 50
2320, 101, 59, Roadside, GN0, 86
2320, 87, 52, Roadside, LW4, 76
2320, 70, 75, Roadside, IS2, 84
2320, 105, 58, Roadside, GN3, 74
2320, 46, 66, Roadside, EI1, 95
2320, 67, 64, Roadside, WMB, 196
2320, 54, 68, Roadside, BT8, 25
2320, 118, 81, Roadside, HV3, 71
2321, 118, 81, Roadside, HV3, 84
2321, 67, 64, Roadside, WMB, 178
2321, 70, 75, Roadside, IS2, 76
2321, 94, 81, Roadside, RB4, 64
2321, 54, 68, Roadside, BT8, 21
2321, 65, 64, Kerbside, WM6, 86
2321, 105, 58, Roadside, GN3, 84
2321, 104, 50, Roadside, GB6, 94
2321, 123, 67, Roadside, HV1, 9
2321, 47, 73, Roadside, BT4, 44
2321, 48, 43, Roadside, KT6, 30
2321, 101, 59, Roadside, GN0, 51
2321, 46, 66, Roadside, EI1, 99
2321, 87, 52, Roadside, LW4, 69
2321, 49, 70, Roadside, BT6, 139
2322, 104, 50, Roadside, GB6, 115
2322, 46, 66, Roadside, EI1, 43
2322, 67, 64, Roadside, WMB, 251
2322, 70, 75, Roadside, IS2, 88
2322, 54, 68, Roadside, BT8, 61
2322, 87, 52, Roadside, LW4, 79
2322, 47, 73, Roadside, BT4, 107
2322, 48, 43, Roadside, KT6, 88
2322, 118, 81, Roadside, HV3, 95
2322, 49, 70, Roadside, BT6, 109
2322, 94, 81, Roadside, RB4, 69
2322, 123, 67, Roadside, HV1, 26
2322, 65, 64, Kerbside, WM6, 114
2322, 101, 59, Roadside, GN0, 90
2322, 105, 58, Roadside, GN3, 107
2323, 94, 81, Roadside, RB4, 97
2323, 49, 70, Roadside, BT6, 116
2323, 47, 73, Roadside, BT4, 81
2323, 101, 59, Roadside, GN0, 46
2323, 87, 52, Roadside, LW4, 95
2323, 123, 67, Roadside, HV1, 25
2323, 46, 66, Roadside, EI1, 66
2323, 48, 43, Roadside, KT6, 101
2323, 67, 64, Roadside, WMB, 157
2323, 104, 50, Roadside, GB6, 64
2323, 118, 81, Roadside, HV3, 94
2323, 105, 58, Roadside, GN3, 71
2323, 70, 75, Roadside, IS2, 55
2323, 65, 64, Kerbside, WM6, 104
2323, 54, 68, Roadside, BT8, 56
2324, 65, 64, Kerbside, WM6, 121
2324, 49, 70, Roadside, BT6, 106
2324, 87, 52, Roadside, LW4, 63
2324, 101, 59, Roadside, GN0, 42
2324, 47, 73, Roadside, BT4, 191
2324, 67, 64, Roadside, WMB, 232
2324, 46, 66, Roadside, EI1, 78
2324, 94, 81, Roadside, RB4, 95
2324, 104, 50, Roadside, GB6, 116
2324, 118, 81, Roadside, HV3, 175
2324, 105, 58, Roadside, GN3, 111
2324, 123, 67, Roadside, HV1, 66
2324, 54, 68, Roadside, BT8, 93
2324, 70, 75, Roadside, IS2, 25
2324, 48, 43, Roadside, KT6, 57
2325, 67, 64, Roadside, WMB, 211
2325, 49, 70, Roadside, BT6, 64
2325, 54, 68, Roadside, BT8, 69
2325, 87, 52, Roadside, LW4, 61
2325, 46, 66, Roadside, EI1, 57
2325, 104, 50, Roadside, GB6, 57
2325, 47, 73, Roadside, BT4, 143
2325, 123, 67, Roadside, HV1, 70
2325, 105, 58, Roadside, GN3, 94
2325, 70, 75, Roadside, IS2, 19
2325, 48, 43, Roadside, KT6, 108
2325, 94, 81, Roadside, RB4, 86
2325, 118, 81, Roadside, HV3, 104
2325, 101, 59, Roadside, GN0, 41
2325, 65, 64, Kerbside, WM6, 138
2326, 105, 58, Roadside, GN3, 65
2326, 123, 67, Roadside, HV1, 84
2326, 47, 73, Roadside, BT4, 128
2326, 65, 64, Kerbside, WM6, 87
2326, 49, 70, Roadside, BT6, 140
2326, 87, 52, Roadside, LW4, 50
2326, 46, 66, Roadside, EI1, 180
2326, 118, 81, Roadside, HV3, 137
2326, 54, 68, Roadside, BT8, 73
2326, 101, 59, Roadside, GN0, 49
2326, 48, 43, Roadside, KT6, 97
2326, 104, 50, Roadside, GB6, 52
2326, 70, 75, Roadside, IS2, 58
2326, 67, 64, Roadside, WMB, 198
2326, 94, 81, Roadside, RB4, 51
2327, 67, 64, Roadside, WMB, 200
2327, 47, 73, Roadside, BT4, 120
2327, 54, 68, Roadside, BT8, 68
2327, 70, 75, Roadside, IS2, 27
2327, 46, 66, Roadside, EI1, 137
2327, 123, 67, Roadside, HV1, 59
2327, 49, 70, Roadside, BT6, 116
2327, 118, 81, Roadside, HV3, 85
2327, 48, 43, Roadside, KT6, 48
2327, 105, 58, Roadside, GN3, 100
2327, 94, 81, Roadside, RB4, 111
2327, 101, 59, Roadside, GN0, 45
2327, 87, 52, Roadside, LW4, 61
2327, 65, 64, Kerbside, WM6, 134
2327, 104, 50, Roadside, GB6, 83
2328, 123, 67, Roadside, HV1, 104
2328, 47, 73, Roadside, BT4, 89
2328, 48, 43, Roadside, KT6, 61
2328, 104, 50, Roadside, GB6, 72
2328, 67, 64, Roadside, WMB, 173
2328, 87, 52, Roadside, LW4, 62
2328, 54, 68, Roadside, BT8, 91
2328, 94, 81, Roadside, RB4, 63
2328, 49, 70, Roadside, BT6, 78
2328, 65, 64, Kerbside, WM6, 109
2328, 105, 58, Roadside, GN3, 80
2328, 118, 81, Roadside, HV3, 118
2328, 70, 75, Roadside, IS2, 125
2328, 101, 59, Roadside, GN0, 37
2328, 46, 66, Roadside, EI1, 148
2329, 94, 81, Roadside, RB4, 75
2329, 54, 68, Roadside, BT8, 61
2329, 123, 67, Roadside, HV1, 59
2329, 101, 59, Roadside, GN0, 34
2329, 70, 75, Roadside, IS2, 93
2329, 118, 81, Roadside, HV3, 38
2329, 67, 64, Roadside, WMB, 188
2329, 65, 64, Kerbside, WM6, 136
2329, 47, 73, Roadside, BT4, 102
2329, 49, 70, Roadside, BT6, 110
2329, 104, 50, Roadside, GB6, 65
2329, 87, 52, Roadside, LW4, 59
2329, 46, 66, Roadside, EI1, 106
2329, 105, 58, Roadside, GN3, 59
2329, 48, 43, Roadside, KT6, 90
2330, 67, 64, Roadside, WMB, 97
2330, 49, 70, Roadside, BT6, 54
2330, 54, 68, Roadside, BT8, 85
2330, 101, 59, Roadside, GN0, 21
2330, 87, 52, Roadside, LW4, 126
2330, 123, 67, Roadside, HV1, 77
2330, 46, 66, Roadside, EI1, 66
2330, 94, 81, Roadside, RB4, 70
2330, 104, 50, Roadside, GB6, 45
2330, 65, 64, Kerbside, WM6, 58
2330, 48, 43, Roadside, KT6, 59
2330, 105, 58, Roadside, GN3, 56
2330, 118, 81, Roadside, HV3, 100
2330, 47, 73, Roadside, BT4, 144
2330, 70, 75, Roadside, IS2, 145
2331, 104, 50, Roadside, GB6, 95
2331, 105, 58, Roadside, GN3, 93
2331, 118, 81, Roadside, HV3, 68
2331, 87, 52, Roadside, LW4, 106
2331, 49, 70, Roadside, BT6, 42
2331, 123, 67, Roadside, HV1, 67
2331, 70, 75, Roadside, IS2, 67
2331, 65, 64, Kerbside, WM6, 92
2331, 48, 43, Roadside, KT6, 48
2331, 54, 68, Roadside, BT8, 78
2331, 101, 59, Roadside, GN0, 21
2331, 94, 81, Roadside, RB4, 35
2331, 47, 73, Roadside, BT4, 128
2331, 67, 64, Roadside, WMB, 86
2331, 46, 66, Roadside, EI1, 151
2332, 118, 81, Roadside, HV3, 128
2332, 65, 64, Kerbside, WM6, 109
2332, 54, 68, Roadside, BT8, 37
2332, 67, 64, Roadside, WMB, 181
2332, 47, 73, Roadside, BT4, 201
2332, 70, 75, Roadside, IS2, 189
2332, 49, 70, Roadside, BT6, 40
2332, 87, 52, Roadside, LW4, 97
2332, 46, 66, Roadside, EI1, 140
2332, 101, 59, Roadside, GN0, 42
2332, 104, 50, Roadside, GB6, 83
2332, 48, 43, Roadside, KT6, 111
2332, 105, 58, Roadside, GN3, 58
2332, 94, 81, Roadside, RB4, 38
2332, 123, 67, Roadside, HV1, 43
2333, 104, 50, Roadside, GB6, 173
2333, 46, 66, Roadside, EI1, 84
2333, 54, 68, Roadside, BT8, 62
2333, 87, 52, Roadside, LW4, 102
2333, 70, 75, Roadside, IS2, 92
2333, 94, 81, Roadside, RB4, 65
2333, 48, 43, Roadside, KT6, 68
2333, 105, 58, Roadside, GN3, 176
2333, 118, 81, Roadside, HV3, 76
2333, 49, 70, Roadside, BT6, 79
2333, 67, 64, Roadside, WMB, 190
2333, 47, 73, Roadside, BT4, 122
2333, 65, 64, Kerbside, WM6, 85
2333, 101, 59, Roadside, GN0, 27
2333, 123, 67, Roadside, HV1, 45
2334, 67, 64, Roadside, WMB, 129
2334, 70, 75, Roadside, IS2, 191
2334, 65, 64, Kerbside, WM6, 89
2334, 118, 81, Roadside, HV3, 40
2334, 104, 50, Roadside, GB6, 127
2334, 105, 58, Roadside, GN3, 128
2334, 47, 73, Roadside, BT4, 168
2334, 101, 59, Roadside, GN0, 93
2334, 87, 52, Roadside, LW4, 69
2334, 54, 68, Roadside, BT8, 64
2334, 49, 70, Roadside, BT6, 35
2334, 123, 67, Roadside, HV1, 63
2334, 94, 81, Roadside, RB4, 56
2334, 46, 66, Roadside, EI1, 130
2334, 48, 43, Roadside, KT6, 147
2335, 101, 59, Roadside, GN0, 79
2335, 46, 66, Roadside, EI1, 93
2335, 118, 81, Roadside, HV3, 55
2335, 70, 75, Roadside, IS2, 119
2335, 87, 52, Roadside, LW4, 96
2335, 104, 50, Roadside, GB6, 195
2335, 65, 64, Kerbside, WM6, 45
2335, 49, 70, Roadside, BT6, 196
2335, 123, 67, Roadside, HV1, 52
2335, 94, 81, Roadside, RB4, 147
2335, 47, 73, Roadside, BT4, 134
2335, 48, 43, Roadside, KT6, 102
2335, 54, 68, Roadside, BT8, 61
2335, 67, 64, Roadside, WMB, 221
2335, 105, 58, Roadside, GN3, 147
2336, 118, 81, Roadside, HV3, 127
2336, 104, 50, Roadside, GB6, 99
2336, 87, 52, Roadside, LW4, 125
2336, 65, 64, Kerbside, WM6, 98
2336, 46, 66, Roadside, EI1, 76
2336, 123, 67, Roadside, HV1, 120
2336, 67, 64, Roadside, WMB, 118
2336, 47, 73, Roadside, BT4, 124
2336, 105, 58, Roadside, GN3, 94
2336, 54, 68, Roadside, BT8, 150
2336, 101, 59, Roadside, GN0, 88
2336, 70, 75, Roadside, IS2, 113
2336, 49, 70, Roadside, BT6, 116
2336, 94, 81, Roadside, RB4, 111
2336, 48, 43, Roadside, KT6, 170
2337, 48, 43, Roadside, KT6, 121
2337, 47, 73, Roadside, BT4, 68
2337, 104, 50, Roadside, GB6, 184
2337, 123, 67, Roadside, HV1, 75
2337, 87, 52, Roadside, LW4, 93
2337, 49, 70, Roadside, BT6, 148
2337, 65, 64, Kerbside, WM6, 59
2337, 94, 81, Roadside, RB4, 137
2337, 101, 59, Roadside, GN0, 90
2337, 105, 58, Roadside, GN3, 219
2337, 118, 81, Roadside, HV3, 53
2337, 70, 75, Roadside, IS2, 59
2337, 46, 66, Roadside, EI1, 63
2337, 54, 68, Roadside, BT8, 63
2337, 67, 64, Roadside, WMB, 210
2338, 48, 43, Roadside, KT6, 171
2338, 123, 67, Roadside, HV1, 113
2338, 54, 68, Roadside, BT8, 133
2338, 70, 75, Roadside, IS2, 69
2338, 49, 70, Roadside, BT6, 123
2338, 46, 66, Roadside, EI1, 89
2338, 118, 81, Roadside, HV3, 141
2338, 87, 52, Roadside, LW4, 121
2338, 65, 64, Kerbside, WM6, 97
2338, 101, 59, Roadside, GN0, 88
2338, 94, 81, Roadside, RB4, 119
2338, 104, 50, Roadside, GB6, 159
2338, 105, 58, Roadside, GN3, 111
2338, 67, 64, Roadside, WMB, 74
2338, 47, 73, Roadside, BT4, 89
2339, 48, 43, Roadside, KT6, 149
2339, 94, 81, Roadside, RB4, 77
2339, 123, 67, Roadside, HV1, 62
2339, 65, 64, Kerbside, WM6, 40
2339, 70, 75, Roadside, IS2, 37
2339, 46, 66, Roadside, EI1, 64
2339, 87, 52, Roadside, LW4, 102
2339, 104, 50, Roadside, GB6, 278
2339, 118, 81, Roadside, HV3, 121
2339, 105, 58, Roadside, GN3, 212
2339, 54, 68, Roadside, BT8, 104
2339, 47, 73, Roadside, BT4, 75
2339, 67, 64, Roadside, WMB, 221
2339, 101, 59, Roadside, GN0, 90
2339, 49, 70, Roadside, BT6, 176
2340, 54, 68, Roadside, BT8, 62
2340, 87, 52, Roadside, LW4, 65
2340, 105, 58, Roadside, GN3, 118
2340, 118, 81, Roadside, HV3, 140
2340, 49, 70, Roadside, BT6, 111
2340, 48, 43, Roadside, KT6, 189
2340, 67, 64, Roadside, WMB, 87
2340, 47, 73, Roadside, BT4, 96
2340, 123, 67, Roadside, HV1, 64
2340, 46, 66, Roadside, EI1, 182
2340, 104, 50, Roadside, GB6, 163
2340, 65, 64, Kerbside, WM6, 88
2340, 70, 75, Roadside, IS2, 70
2340, 94, 81, Roadside, RB4, 153
2340, 101, 59, Roadside, GN0, 86
2341, 105, 58, Roadside, GN3, 141
2341, 87, 52, Roadside, LW4, 63
2341, 47, 73, Roadside, BT4, 102
2341, 118, 81, Roadside, HV3, 113
2341, 104, 50, Roadside, GB6, 176
2341, 70, 75, Roadside, IS2, 34
2341, 48, 43, Roadside, KT6, 151
2341, 65, 64, Kerbside, WM6, 48
2341, 46, 66, Roadside, EI1, 124
2341, 123, 67, Roadside, HV1, 72
2341, 54, 68, Roadside, BT8, 94
2341, 101, 59, Roadside, GN0, 51
2341, 49, 70, Roadside, BT6, 236
2341, 67, 64, Roadside, WMB, 140
2341, 94, 81, Roadside, RB4, 52
2342, 48, 43, Roadside, KT6, 165
2342, 123, 67, Roadside, HV1, 137
2342, 67, 64, Roadside, WMB, 119
2342, 49, 70, Roadside, BT6, 177
2342, 54, 68, Roadside, BT8, 148
2342, 46, 66, Roadside, EI1, 189
2342, 70, 75, Roadside, IS2, 102
2342, 101, 59, Roadside, GN0, 107
2342, 105, 58, Roadside, GN3, 116
2342, 104, 50, Roadside, GB6, 135
2342, 65, 64, Kerbside, WM6, 41
2342, 47, 73, Roadside, BT4, 98
2342, 87, 52, Roadside, LW4, 77
2342, 94, 81, Roadside, RB4, 128
2342, 118, 81, Roadside, HV3, 216
2343, 47, 73, Roadside, BT4, 120
2343, 118, 81, Roadside, HV3, 130
2343, 46, 66, Roadside, EI1, 119
2343, 104, 50, Roadside, GB6, 113
2343, 123, 67, Roadside, HV1, 69
2343, 87, 52, Roadside, LW4, 59
2343, 54, 68, Roadside, BT8, 58
2343, 49, 70, Roadside, BT6, 162
2343, 101, 59, Roadside, GN0, 88
2343, 94, 81, Roadside, RB4, 112
2343, 65, 64, Kerbside, WM6, 29
2343, 67, 64, Roadside, WMB, 156
2343, 70, 75, Roadside, IS2, 89
2343, 48, 43, Roadside, KT6, 99
2343, 105, 58, Roadside, GN3, 121
2344, 104, 50, Roadside, GB6, 78
2344, 47, 73, Roadside, BT4, 129
2344, 118, 81, Roadside, HV3, 186
2344, 70, 75, Roadside, IS2, 25
2344, 123, 67, Roadside, HV1, 80
2344, 65, 64, Kerbside, WM6, 33
2344, 87, 52, Roadside, LW4, 174
2344, 48, 43, Roadside, KT6, 127
2344, 49, 70, Roadside, BT6, 44
2344, 46, 66, Roadside, EI1, 176
2344, 105, 58, Roadside, GN3, 81
2344, 94, 81, Roadside, RB4, 86
2344, 54, 68, Roadside, BT8, 112
2344, 101, 59, Roadside, GN0, 79
2344, 67, 64, Roadside, WMB, 93
2345, 123, 67, Roadside, HV1, 38
2345, 101, 59, Roadside, GN0, 49
2345, 46, 66, Roadside, EI1, 123
2345, 118, 81, Roadside, HV3, 134
2345, 104, 50, Roadside, GB6, 83
2345, 87, 52, Roadside, LW4, 143
2345, 70, 75, Roadside, IS2, 36
2345, 105, 58, Roadside, GN3, 63
2345, 94, 81, Roadside, RB4, 49
2345, 54, 68, Roadside, BT8, 83
2345, 49, 70, Roadside, BT6, 105
2345, 67, 64, Roadside, WMB, 107
2345, 65, 64, Kerbside, WM6, 46
2345, 47, 73, Roadside, BT4, 129
2345, 48, 43, Roadside, KT6, 79
2346, 101, 59, Roadside, GN0, 92
2346, 65, 64, Kerbside, WM6, 74
2346, 87, 52, Roadside, LW4, 164
2346, 94, 81, Roadside, RB4, 53
2346, 104, 50, Roadside, GB6, 93
2346, 70, 75, Roadside, IS2, 29
2346, 105, 58, Roadside, GN3, 65
2346, 46, 66, Roadside, EI1, 192
2346, 48, 43, Roadside, KT6, 70
2346, 47, 73, Roadside, BT4, 78
2346, 54, 68, Roadside, BT8, 61
