tick, monitor_code,no2
2310,BT6,34.94135441
2310,BT8,27.97248337
2310,EI1,26.62532891
2310,EN5,31.43136952
2310,GB6,13.27249791
2310,GN0,51.94314428
2310,GN3,15.26585596
2310,HV1,27.83870975
2310,HV3,24.85261807
2310,IS2,17.19345097
2310,KT6,43.38974763
2310,LW4,39.8534217
2310,RB4,16.16134577
2310,WMB,58.08370133
2311,BT4,33.33847743
2311,BT6,30.21317291
2311,BT8,26.82001679
2311,EI1,17.82925812
2311,EN5,25.29272407
2311,GB6,30.24722697
2311,GN0,50.64379905
2311,GN3,32.6152953
2311,HV1,13.18642666
2311,HV3,22.50494701
2311,IS2,21.42282484
2311,KT6,43.10455279
2311,LW4,58.3516445
2311,RB4,53.46292292
2311,WMB,47.96108517
2312,BT4,22.24460254
2312,BT6,25.90429047
2312,BT8,49.34655198
2312,EI1,16.44689829
2312,EN5,15.48961429
2312,GB6,18.30551577
2312,GN0,54.13322108
2312,GN3,19.97279148
2312,HV1,45.25825004
2312,HV3,38.14519404
2312,IS2,23.76755812
2312,KT6,44.94337117
2312,LW4,19.77221244
2312,RB4,52.31749537
2312,WMB,64.18570631
2313,BT4,22.45514567
2313,BT6,33.5809118
2313,BT8,44.2789266
2313,EI1,32.35476174
2313,EN5,45.22354392
2313,GB6,16.57200866
2313,GN0,26.00362417
2313,GN3,23.37533405
2313,HV1,39.34142914
2313,HV3,32.49514747
2313,IS2,25.63983265
2313,KT6,43.06014156
2313,LW4,24.39229472
2313,RB4,62.23844134
2313,WMB,57.20275117
2314,BT4,25.41656984
2314,BT6,31.15822959
2314,BT8,48.95454076
2314,EI1,36.99836489
2314,EN5,21.46798296
2314,GB6,17.59541865
2314,GN0,33.41916812
2314,GN3,21.9161437
2314,HV1,51.40600755
2314,HV3,42.15767773
2314,IS2,48.87060378
2314,KT6,39.84795203
2314,LW4,18.3443962
2314,RB4,50.61529114
2314,WMB,42.2089359
2315,BT4,36.69245858
2315,BT6,26.19457841
2315,BT8,35.55280337
2315,EI1,35.2113379
2315,EN5,24.27264096
2315,GB6,12.03670365
2315,GN0,45.56732082
2315,GN3,14.9055018
2315,HV1,36.16785394
2315,HV3,44.80591087
2315,IS2,37.80929682
2315,KT6,27.2904552
2315,LW4,16.86646973
2315,RB4,42.24659827
2315,WMB,39.62439248
2316,BT4,20.03738989
2316,BT6,32.26857185
2316,BT8,36.02883752
2316,EI1,52.33794292
2316,EN5,21.19594761
2316,GB6,8.553960144
2316,GN0,16.20551438
2316,GN3,10.00979421
2316,HV1,34.08441787
2316,HV3,43.8771159
2316,IS2,44.86679229
2316,KT6,31.57508065
2316,LW4,36.61125287
2316,RB4,36.75115622
2316,WMB,45.05716838
2317,BT4,8.885560422
2317,BT6,18.70693878
2317,BT8,42.87012627
2317,EI1,37.99350261
2317,EN5,13.84332423
2317,GB6,14.88460254
2317,GN0,22.1543902
2317,GN3,15.60713053
2317,HV1,32.14449218
2317,HV3,41.23811733
2317,IS2,31.51359539
2317,KT6,13.15349265
2317,LW4,40.89322384
2317,RB4,11.86839455
2317,WMB,37.6007079
2318,BT4,56.69105587
2318,BT6,18.54449755
2318,BT8,15.52272595
2318,EI1,35.94736584
2318,EN5,9.7331334
2318,GB6,13.54210794
2318,GN0,16.00891309
2318,GN3,13.82363601
2318,HV1,7.6821973
2318,HV3,34.7875815
2318,IS2,25.24206695
2318,KT6,14.96210361
2318,LW4,34.52701942
2318,RB4,8.630810146
2318,WMB,79.47735828
2319,BT4,44.54879581
2319,BT6,23.96297401
2319,BT8,21.48761288
2319,EI1,45.60765366
2319,EN5,19.19642376
2319,GB6,30.75900957
2319,GN0,17.18097128
2319,GN3,45.29171692
2319,HV1,6.151296267
2319,HV3,31.805258
2319,IS2,41.38233078
2319,KT6,16.08424454
2319,LW4,33.19076137
2319,RB4,9.431706309
2319,WMB,62.30102941
2320,BT4,37.71832055
2320,BT6,15.71434223
2320,BT8,10.71732853
2320,EI1,31.74090513
2320,EN5,11.94836978
2320,GB6,22.84980914
2320,GN0,31.47258507
2320,GN3,31.50825308
2320,HV1,4.402535173
2320,HV3,23.92687975
2320,IS2,37.46840461
2320,KT6,19.97997618
2320,LW4,29.84918842
2320,RB4,8.538179591
2320,WMB,84.26144949
2321,BT4,16.02428743
2321,BT6,62.99422994
2321,BT8,8.837187219
2321,EI1,40.99291078
2321,EN5,53.68701276
2321,GB6,40.68375316
2321,GN0,24.58887644
2321,GN3,39.09008341
2321,HV1,3.387175231
2321,HV3,37.21788267
2321,IS2,30.73788503
2321,KT6,14.37580791
2321,LW4,34.37346322
2321,RB4,21.52963137
2321,WMB,61.7246146
2322,BT4,46.57088383
2322,BT6,38.55198511
2322,BT8,23.77492779
2322,EI1,18.71166543
2322,EN5,23.51690142
2322,GB6,41.27601921
2322,GN0,41.23993135
2322,GN3,40.66076579
2322,HV1,12.63710873
2322,HV3,35.73712896
2322,IS2,37.1024249
2322,KT6,42.68066628
2322,LW4,28.93306474
2322,RB4,24.08522053
2322,WMB,96.89922706
2323,BT4,35.29832275
2323,BT6,53.52885218
2323,BT8,20.39980549
2323,EI1,25.88477129
2323,EN5,50.93153748
2323,GB6,28.87848021
2323,GN0,19.51487054
2323,GN3,32.40638977
2323,HV1,9.835300748
2323,HV3,39.03814448
2323,IS2,18.82641272
2323,KT6,45.56068345
2323,LW4,34.07942893
2323,RB4,36.44190736
2323,WMB,75.98987615
2324,BT4,71.56954561
2324,BT6,38.4743382
2324,BT8,33.85877663
2324,EI1,28.63970064
2324,EN5,39.96549743
2324,GB6,39.92785611
2324,GN0,20.29962739
2324,GN3,45.85380567
2324,HV1,24.72530055
2324,HV3,74.27800973
2324,IS2,9.238107952
2324,KT6,20.203566
2324,LW4,26.5310864
2324,RB4,33.64114445
2324,WMB,115.2865794
2325,BT4,49.66250392
2325,BT6,25.12232842
2325,BT8,24.23849377
2325,EI1,24.0799205
2325,EN5,36.16055056
2325,GB6,28.00660849
2325,GN0,16.33003925
2325,GN3,41.39850981
2325,HV1,26.88882599
2325,HV3,43.44639007
2325,IS2,7.825520884
2325,KT6,42.24516055
2325,LW4,29.00572313
2325,RB4,34.11343669
2325,WMB,79.72961318
2326,BT4,55.03524443
2326,BT6,49.71884961
2326,BT8,28.10435479
2326,EI1,62.65160572
2326,EN5,52.61641933
2326,GB6,20.89321178
2326,GN0,22.16283251
2326,GN3,27.93228768
2326,HV1,33.77359878
2326,HV3,51.5395403
2326,IS2,23.7938052
2326,KT6,36.15393857
2326,LW4,17.35440308
2326,RB4,23.50280608
2326,WMB,88.31789233
2327,BT4,45.30798847
2327,BT6,52.28061473
2327,BT8,23.47614253
2327,EI1,48.21911028
2327,EN5,47.24219712
2327,GB6,36.04947823
2327,GN0,16.92722426
2327,GN3,40.66030539
2327,HV1,20.7874855
2327,HV3,40.48616723
2327,IS2,12.23780025
2327,KT6,21.33210003
2327,LW4,22.8268403
2327,RB4,44.58292179
2327,WMB,77.07463594
2328,BT4,42.56129618
2328,BT6,31.86218439
2328,BT8,31.65014076
2328,EI1,57.55719018
2328,EN5,27.49104703
2328,GB6,35.4436354
2328,GN0,14.88091931
2328,GN3,33.70803635
2328,HV1,37.94657064
2328,HV3,47.71203352
2328,IS2,62.13178618
2328,KT6,29.03867119
2328,LW4,25.70773413
2328,RB4,30.34799136
2328,WMB,69.92605867
2329,BT4,45.70422745
2329,BT6,42.29502079
2329,BT8,29.22125585
2329,EI1,52.03635124
2329,EN5,45.41586561
2329,GB6,23.16249654
2329,GN0,15.93641171
2329,GN3,24.0410152
2329,HV1,28.54120281
2329,HV3,17.63812317
2329,IS2,38.37880093
2329,KT6,34.04358006
2329,LW4,28.8432922
2329,RB4,25.85029955
2329,WMB,67.86738981
2330,BT4,50.35725999
2330,BT6,21.30183346
2330,BT8,28.36888736
2330,EI1,30.96059291
2330,EN5,27.29258996
2330,GB6,20.42722443
2330,GN0,8.692787619
2330,GN3,23.14708771
2330,HV1,26.7022975
2330,HV3,47.07927561
2330,IS2,50.427473
2330,KT6,20.86638716
2330,LW4,52.79571414
2330,RB4,24.72694762
2330,WMB,44.42091821
2331,BT4,46.31174417
2331,BT6,15.46111228
2331,BT8,29.0246405
2331,EI1,53.59470177
2331,EN5,22.05808939
2331,GB6,34.25667629
2331,GN0,8.725844214
2331,GN3,38.07429411
2331,HV1,25.38375601
2331,HV3,24.94983197
2331,IS2,31.14697362
2331,KT6,20.27945992
2331,LW4,52.82418327
2331,RB4,14.15374557
2331,WMB,35.34270985
2332,BT4,68.43641619
2332,BT6,14.26596154
2332,BT8,18.05712712
2332,EI1,55.52511922
2332,EN5,21.12662165
2332,GB6,32.37521645
2332,GN0,14.20519336
2332,GN3,21.24262362
2332,HV1,14.97739172
2332,HV3,47.73764951
2332,IS2,68.06102194
2332,KT6,38.46162996
2332,LW4,45.64143323
2332,RB4,13.56551733
2332,WMB,67.49782689
2333,BT4,46.30449084
2333,BT6,34.55966234
2333,BT8,20.88324906
2333,EI1,37.98078763
2333,EN5,53.02889593
2333,GB6,69.82307177
2333,GN0,9.656737197
2333,GN3,59.14847066
2333,HV1,15.67960542
2333,HV3,26.04925123
2333,IS2,39.67146592
2333,KT6,25.14191905
2333,LW4,46.85645128
2333,RB4,27.22645874
2333,WMB,75.23817351
2334,BT4,64.00415106
2334,BT6,16.11329748
2334,BT8,23.01434199
2334,EI1,47.80446919
2334,EN5,24.27066043
2334,GB6,43.16073977
2334,GN0,46.22648396
2334,GN3,44.27880463
2334,HV1,21.39327128
2334,HV3,19.2426551
2334,IS2,71.36289581
2334,KT6,54.59082941
2334,LW4,26.20144253
2334,RB4,20.32752714
2334,WMB,47.96878754
2335,BT4,46.19993042
2335,BT6,70.57738375
2335,BT8,21.87500542
2335,EI1,40.99180239
2335,EN5,65.57632193
2335,GB6,75.8802948
2335,GN0,28.35241926
2335,GN3,71.03104087
2335,HV1,20.23338229
2335,HV3,18.99734773
2335,IS2,48.33506989
2335,KT6,45.75915015
2335,LW4,41.46900987
2335,RB4,62.39771157
2335,WMB,75.85108099
2336,BT4,60.56981614
2336,BT6,42.51507277
2336,BT8,55.16661725
2336,EI1,27.03236603
2336,EN5,49.28492786
2336,GB6,36.91782155
2336,GN0,42.51328894
2336,GN3,42.60206979
2336,HV1,55.22697477
2336,HV3,47.28528267
2336,IS2,48.48992919
2336,KT6,67.40823418
2336,LW4,47.01026009
2336,RB4,42.1646184
2336,WMB,52.49894433
2337,BT4,30.071719
2337,BT6,59.000829
2337,BT8,30.29417154
2337,EI1,22.99480121
2337,EN5,67.21326592
2337,GB6,89.80809006
2337,GN0,38.87712953
2337,GN3,83.24350589
2337,HV1,36.99455226
2337,HV3,24.49692646
2337,IS2,22.75123864
2337,KT6,41.03546667
2337,LW4,43.21413719
2337,RB4,57.2416964
2337,WMB,75.96943786
2338,BT4,40.05326093
2338,BT6,43.80570496
2338,BT8,52.39494825
2338,EI1,42.88594979
2338,EN5,38.76877034
2338,GB6,53.93983253
2338,GN0,34.69100614
2338,GN3,51.87919954
2338,HV1,41.44334432
2338,HV3,66.89237544
2338,IS2,27.82563147
2338,KT6,72.5056767
2338,LW4,43.0003901
2338,RB4,42.78922341
2338,WMB,36.15355483
2339,BT4,35.20796325
2339,BT6,75.86967517
2339,BT8,38.24808689
2339,EI1,23.37237663
2339,EN5,83.04447713
2339,GB6,93.3614041
2339,GN0,42.03080222
2339,GN3,87.67798948
2339,HV1,26.96530181
2339,HV3,44.30981191
2339,IS2,12.37127452
2339,KT6,55.26875397
2339,LW4,44.79207629
2339,RB4,36.84970429
2339,WMB,76.18732028
2340,BT4,32.41907407
2340,BT6,37.57293603
2340,BT8,29.33562671
2340,EI1,77.5670076
2340,EN5,48.55816252
2340,GB6,60.08125074
2340,GN0,38.87480169
2340,GN3,50.39130084
2340,HV1,21.89368824
2340,HV3,52.60301467
2340,IS2,24.04191764
2340,KT6,74.09304169
2340,LW4,24.00518231
2340,RB4,56.39978997
2340,WMB,40.72393797
2341,BT4,49.83086448
2341,BT6,83.08551787
2341,BT8,44.63389929
2341,EI1,56.36602388
2341,EN5,82.79289136
2341,GB6,73.51729641
2341,GN0,24.37079268
2341,GN3,68.91979106
2341,HV1,35.19948588
2341,HV3,45.72179628
2341,IS2,12.82208554
2341,KT6,51.10257845
2341,LW4,24.20852056
2341,RB4,21.52898658
2341,WMB,56.9959843
2342,BT4,46.36135212
2342,BT6,61.67937458
2342,BT8,49.57815771
2342,EI1,74.12409305
2342,EN5,58.55601288
2342,GB6,47.61305392
2342,GN0,48.34473808
2342,GN3,42.7615529
2342,HV1,47.10302903
2342,HV3,76.26361636
2342,IS2,36.15634771
2342,KT6,65.87171736
2342,LW4,35.80677846
2342,RB4,63.39957317
2342,WMB,46.7248643
2343,BT4,48.32159031
2343,BT6,60.00110205
2343,BT8,25.237418
2343,EI1,56.41933454
2343,EN5,76.54118117
2343,GB6,45.39967304
2343,GN0,36.09470274
2343,GN3,45.08455255
2343,HV1,32.66268953
2343,HV3,55.89357526
2343,IS2,35.29681527
2343,KT6,47.03111042
2343,LW4,28.98820234
2343,RB4,40.14157061
2343,WMB,72.18492073
2344,BT4,52.18055053
2344,BT6,21.88533705
2344,BT8,44.29869303
2344,EI1,82.33065031
2344,EN5,38.02689251
2344,GB6,35.96982629
2344,GN0,31.3265226
2344,GN3,32.72179565
2344,HV1,27.09243622
2344,HV3,73.67227389
2344,IS2,11.91049521
2344,KT6,43.02926513
2344,LW4,68.63358098
2344,RB4,29.17177982
2344,WMB,46.15684161
2345,BT4,50.98699124
2345,BT6,35.46152672
2345,BT8,28.43907073
2345,EI1,56.96677916
2345,EN5,52.80679003
2345,GB6,30.09571909
2345,GN0,23.79267636
2345,GN3,30.11547157
2345,HV1,16.46580226
2345,HV3,53.96732908
2345,IS2,16.68437493
2345,KT6,29.90596159
2345,LW4,49.43938984
2345,RB4,18.76777825
2345,WMB,41.03717525
2346,BT4,34.86150514
2346,BT6,12.47053119
2346,BT8,25.68513143
2346,EI1,90.72531147
2346,EN5,27.08628184
2346,GB6,32.73228484
2346,GN0,43.51606589
2346,GN3,26.70160288
2346,HV1,9.82566173
2346,HV3,65.31551029
2346,IS2,12.04718468
2346,KT6,33.90655892
2346,LW4,73.64162093
2346,RB4,21.95649552
2346,WMB,26.54234501
2347,BT4,45.00382926
2347,BT6,25.47822675
2347,BT8,22.2181547
2347,EI1,78.23948648
2347,EN5,33.19132111
2347,GB6,45.04739979
2347,GN0,24.77886547
2347,GN3,40.37674555
2347,HV1,9.890266864
2347,HV3,40.74592275
2347,IS2,25.3798128
2347,KT6,27.83104509
2347,LW4,39.16516761
2347,RB4,41.83082076
2347,WMB,47.00392274
2348,BT4,32.62058165
2348,BT6,14.34803761
2348,BT8,37.83739965
2348,EI1,66.11031032
2348,EN5,17.48769318
2348,GB6,51.59766645
2348,GN0,75.08568699
2348,GN3,45.82934849
2348,HV1,30.74980715
2348,HV3,44.81448398
2348,IS2,12.09824414
2348,KT6,42.54553803
2348,LW4,90.3644656
2348,RB4,18.32188269
2348,WMB,23.44385615
2349,BT4,38.38728159
2349,BT6,45.81277869
2349,BT8,22.13917231
2349,EI1,40.10330607
2349,EN5,52.93212474
2349,GB6,27.24345604
2349,GN0,40.29693735
2349,GN3,24.5738011
2349,HV1,15.70327402
2349,HV3,30.81302934
2349,IS2,8.097317244
2349,KT6,51.61883368
2349,LW4,67.44845309
2349,RB4,65.34701324
2349,WMB,47.62271516
2350,BT4,29.87566054
2350,BT6,47.0139208
2350,BT8,66.4753431
2350,EI1,42.29723075
2350,EN5,51.3868532
2350,GB6,34.12729414
2350,GN0,79.30623091
2350,GN3,22.84434303
2350,HV1,47.36016202
2350,HV3,34.44466537
2350,IS2,15.16250378
2350,KT6,33.54903434
2350,LW4,81.07570892
2350,RB4,56.91791852
2350,WMB,13.98335007
2351,BT4,29.79944584
2351,BT6,17.01290291
2351,BT8,42.30252126
2351,EI1,23.18689342
2351,EN5,25.59338841
2351,GB6,25.75438365
2351,GN0,39.58158259
2351,GN3,13.41837842
2351,HV1,30.1817074
2351,HV3,25.65045944
2351,IS2,9.612368187
2351,KT6,38.75546951
2351,LW4,80.98341353
2351,RB4,64.98952602
2351,WMB,27.11165284
2352,BT4,46.27182435
2352,BT6,18.43032777
2352,BT8,63.13872586
2352,EI1,37.13796357
2352,EN5,23.23389293
2352,GB6,40.53169992
2352,GN0,92.40475087
2352,GN3,21.60491325
2352,HV1,41.44937199
2352,HV3,42.30228879
2352,IS2,35.35021498
2352,KT6,16.91405025
2352,LW4,75.43674546
2352,RB4,56.79790599
2352,WMB,30.57727685
2353,BT4,49.18560922
2353,BT6,12.49916248
2353,BT8,39.8933405
2353,EI1,20.56771011
2353,EN5,18.88582881
2353,GB6,20.18642464
2353,GN0,62.89200038
2353,GN3,11.93142368
2353,HV1,36.87893719
2353,HV3,42.88621392
2353,IS2,13.10453148
2353,KT6,29.00807163
2353,LW4,59.47265238
2353,RB4,78.39702097
2353,WMB,49.67683999
2354,BT4,51.48384427
2354,BT6,29.28424945
2354,BT8,76.40911374
2354,EI1,53.85230154
2354,EN5,38.82899945
2354,GB6,19.09806174
2354,GN0,97.78705113
2354,GN3,7.757440725
2354,HV1,57.19561311
2354,HV3,26.95068306
2354,IS2,36.80309708
2354,KT6,10.42925826
2354,LW4,51.13207092
2354,RB4,67.58022339
2354,WMB,56.62550381
2355,BT4,44.4988463
2355,BT6,15.49725582
2355,BT8,44.84222794
2355,EI1,61.27036629
2355,EN5,15.7293499
2355,GB6,23.95742409
2355,GN0,74.56165088
2355,GN3,13.89845202
2355,HV1,39.01198677
2355,HV3,30.04755305
2355,IS2,21.51437972
2355,KT6,10.16284962
2355,LW4,37.73204649
2355,RB4,79.2792514
2355,WMB,78.30180133
2356,BT4,46.22777042
2356,BT6,12.32785179
2356,BT8,80.9024965
2356,EI1,30.89762833
2356,EN5,11.72219882
2356,GB6,21.325007
2356,GN0,87.26841307
2356,GN3,8.754682438
2356,HV1,64.4095714
2356,HV3,18.52562974
2356,IS2,14.47708374
2356,KT6,19.91703288
2356,LW4,31.54613892
2356,RB4,65.71244736
2356,WMB,56.12482844
2357,BT4,55.25462689
2357,BT6,25.13144476
2357,BT8,61.82885675
2357,EI1,32.51225847
2357,EN5,20.20160573
2357,GB6,43.17783339
2357,GN0,51.73249083
2357,GN3,44.25770372
2357,HV1,48.06345493
2357,HV3,31.11251201
2357,IS2,28.3347525
2357,KT6,11.0525539
2357,LW4,31.08362489
2357,RB4,72.08541521
2357,WMB,59.82788409
2358,BT4,48.72074883
2358,BT6,12.34357799
2358,BT8,54.79241987
2358,EI1,22.21731894
2358,EN5,13.77066794
2358,GB6,27.68855477
2358,GN0,56.27599813
2358,GN3,13.09156208
2358,HV1,54.48525078
2358,HV3,16.17826911
2358,IS2,15.77905673
2358,KT6,44.89684215
2358,LW4,42.52672755
2358,RB4,46.04146951
2358,WMB,41.76341994
2359,BT4,60.41705465
2359,BT6,44.66908135
2359,BT8,29.20323073
2359,EI1,37.06290007
2359,EN5,49.37219261
2359,GB6,38.39534868
2359,GN0,35.50289644
2359,GN3,44.98180553
2359,HV1,26.76036441
2359,HV3,13.20850486
2359,IS2,18.78187829
2359,KT6,19.17993198
2359,LW4,54.36570026
2359,RB4,34.58533437
2359,WMB,20.36663925
2360,BT4,65.49906096
2360,BT6,12.28946697
2360,BT8,33.47928002
2360,EI1,17.12596992
2360,EN5,21.48304319
2360,GB6,29.0893534
2360,GN0,33.53609308
2360,GN3,17.9501343
2360,HV1,35.46770659
2360,HV3,19.96248686
2360,IS2,10.62970329
2360,KT6,35.12750356
2360,LW4,33.94088799
2360,RB4,28.77550284
2360,WMB,53.12246747
2361,BT4,49.37680851
2361,BT6,50.1193743
2361,BT8,21.63300916
2361,EI1,18.44431272
2361,EN5,43.69239103
2361,GB6,12.45032755
2361,GN0,27.13772076
2361,GN3,17.45728836
2361,HV1,12.1381553
2361,HV3,16.06104824
2361,IS2,19.90824556
2361,KT6,17.68154934
2361,LW4,43.72013237
2361,RB4,28.41398837
2361,WMB,44.18970145
2362,BT4,57.50910399
2362,BT6,20.59041895
2362,BT8,30.52596357
2362,EI1,25.71776724
2362,EN5,27.39730355
2362,GB6,20.11964579
2362,GN0,49.2242651
2362,GN3,26.26475425
2362,HV1,17.7469321
2362,HV3,38.84196871
2362,IS2,14.13202593
2362,KT6,12.4338119
2362,LW4,21.26251343
2362,RB4,24.73261139
2362,WMB,49.78901765
2363,BT4,46.39342348
2363,BT6,16.25696033
2363,BT8,22.37171798
2363,EI1,19.5204308
2363,EN5,17.759971
2363,GB6,10.41557227
2363,GN0,57.43296468
2363,GN3,16.04759582
2363,HV1,11.52380494
2363,HV3,18.04014276
2363,IS2,7.943125459
2363,KT6,19.12658844
2363,LW4,46.77627428
2363,RB4,46.53802553
2363,WMB,35.9353124
2364,BT4,39.02300802
2364,BT6,28.07009554
2364,BT8,42.08443735
2364,EI1,44.12232377
2364,EN5,24.71412252
2364,GB6,17.99242608
2364,GN0,35.80101086
2364,GN3,21.51553805
2364,HV1,27.01388422
2364,HV3,33.13994369
2364,IS2,34.73622665
2364,KT6,8.971679291
2364,LW4,15.70102271
2364,RB4,55.13350602
2364,WMB,30.15431428
2365,BT4,42.94341491
2365,BT6,17.40978032
2365,BT8,43.97388477
2365,EI1,19.37737439
2365,EN5,16.08492395
2365,GB6,6.106514446
2365,GN0,41.87718698
2365,GN3,11.17114604
2365,HV1,29.65304218
2365,HV3,12.21061629
2365,IS2,21.44220577
2365,KT6,12.58366806
2365,LW4,16.79902513
2365,RB4,20.71931923
2365,WMB,36.08334747
2366,BT4,49.95852222
2366,BT6,21.59501635
2366,BT8,18.20584668
2366,EI1,46.40288439
2366,EN5,21.51169737
2366,GB6,8.548028438
2366,GN0,24.39744503
2366,GN3,17.58544528
2366,HV1,8.737809
2366,HV3,16.16636293
2366,IS2,27.56957471
2366,KT6,10.41988772
2366,LW4,19.78049373
2366,RB4,26.34532688
2366,WMB,42.7219634
2367,BT4,52.84254833
2367,BT6,11.58628587
2367,BT8,15.91606677
2367,EI1,22.32515577
2367,EN5,11.34150398
2367,GB6,10.36668428
2367,GN0,43.81928908
2367,GN3,15.25812759
2367,HV1,10.41564017
2367,HV3,22.7240272
2367,IS2,19.92810179
2367,KT6,15.58584396
2367,LW4,20.22628073
2367,RB4,13.88429799
2367,WMB,50.20179927
2368,BT4,46.13699152
2368,BT6,16.72101944
2368,BT8,13.45588067
2368,EI1,17.26813962
2368,EN5,14.76350892
2368,GB6,13.10004029
2368,GN0,23.60959836
2368,GN3,13.53419036
2368,HV1,5.739126282
2368,HV3,17.34071059
2368,IS2,31.60153046
2368,KT6,11.62735536
2368,LW4,35.91601301
2368,RB4,23.93018021
2368,WMB,57.0845051
2369,BT4,52.04085662
2369,BT6,12.80229533
2369,BT8,34.93923133
2369,EI1,32.40587098
2369,EN5,16.90599312
2369,GB6,37.24162282
2369,GN0,18.63922959
2369,GN3,27.65120743
2369,HV1,15.18718229
2369,HV3,15.81331796
2369,IS2,23.00197432
2369,KT6,6.087443295
2369,LW4,23.26105518
2369,RB4,6.997911417
2369,WMB,42.81764737
2370,BT4,36.7916008
2370,BT6,11.28539944
2370,BT8,15.6575587
2370,EI1,18.41167785
2370,EN5,14.46357342
2370,GB6,39.31401151
2370,GN0,27.25366681
2370,GN3,20.23533241
2370,HV1,5.868244364
2370,HV3,17.84551674
2370,IS2,47.80627366
2370,KT6,28.84401308
2370,LW4,48.3095346
2370,RB4,6.134538315
2370,WMB,56.0963555
2371,BT4,40.63927608
2371,BT6,35.74412316
2371,BT8,14.13063095
2371,EI1,25.36849956
2371,EN5,41.74887476
2371,GB6,34.51390814
2371,GN0,21.18482041
2371,GN3,36.22249021
2371,HV1,3.716019558
2371,HV3,28.51767335
2371,IS2,25.61314411
2371,KT6,29.4867566
2371,LW4,27.39100667
2371,RB4,9.386685877
2371,WMB,42.72094297
2372,BT4,43.36788002
2372,BT6,21.32400097
2372,BT8,18.56031468
2372,EI1,16.58847749
2372,EN5,30.70553075
2372,GB6,26.35928023
2372,GN0,51.60871561
2372,GN3,23.0023846
2372,HV1,8.947640415
2372,HV3,11.98157674
2372,IS2,34.97612097
2372,KT6,35.81672024
2372,LW4,28.75583236
2372,RB4,8.284977095
2372,WMB,45.23444142
2373,BT4,26.68747274
2373,BT6,35.28430785
2373,BT8,15.85846646
2373,EI1,19.49711362
2373,EN5,44.34362331
2373,GB6,41.14403343
2373,GN0,25.11725352
2373,GN3,41.65128829
2373,HV1,4.255290084
2373,HV3,7.308513098
2373,IS2,31.27300423
2373,KT6,12.9658542
2373,LW4,36.65691227
2373,RB4,37.03211895
2373,WMB,23.41943567
2374,BT4,38.78338452
2374,BT6,16.85443262
2374,BT8,37.06524225
2374,EI1,24.60649843
2374,EN5,23.87672184
2374,GB6,14.36213624
2374,GN0,44.8061219
2374,GN3,17.96490165
2374,HV1,24.06009998
2374,HV3,42.51322959
2374,IS2,29.46793432
2374,KT6,33.6036457
2374,LW4,30.37225823
2374,RB4,9.152593107
2374,WMB,32.6294247
2375,BT4,33.87783201
2375,BT6,36.74230228
2375,BT8,13.42537214
2375,EI1,13.5962133
2375,EN5,41.48584364
