 "tick, Monitor-Code, X, Y, no2"
2121, GN0, 103, 60, 40
2121, GN3, 107, 59, 38
2121, HV1, 125, 68, 53
2121, HV3, 120, 82, 114
2121, IS2, 72, 76, 119
2121, KT6, 50, 44, 17
2121, LW4, 89, 53, 144
2121, RB4, 96, 82, 13
2121, WM6, 67, 65, 58
2121, WMB, 69, 65, 77
 "tick, Monitor-Code, X, Y, no2"
2122, BT4, 49, 74, 36
2122, BT6, 51, 71, 81
2122, BT8, 56, 69, 50
2122, EI1, 48, 67, 133
2122, GB6, 106, 51, 62
2122, GN0, 103, 60, 56
2122, GN3, 107, 59, 54
2122, HV1, 125, 68, 17
2122, HV3, 120, 82, 43
2122, IS2, 72, 76, 50
2122, KT6, 50, 44, 31
2122, LW4, 89, 53, 46
2122, RB4, 96, 82, 20
2122, WM6, 67, 65, 95
2122, WMB, 69, 65, 44
 "tick, Monitor-Code, X, Y, no2"
2123, BT4, 49, 74, 89
2123, BT6, 51, 71, 46
2123, BT8, 56, 69, 105
2123, EI1, 48, 67, 139
2123, GB6, 106, 51, 81
2123, GN0, 103, 60, 84
2123, GN3, 107, 59, 99
2123, HV1, 125, 68, 22
2123, HV3, 120, 82, 74
2123, IS2, 72, 76, 83
2123, KT6, 50, 44, 53
2123, LW4, 89, 53, 80
2123, RB4, 96, 82, 29
2123, WM6, 67, 65, 80
2123, WMB, 69, 65, 101
 "tick, Monitor-Code, X, Y, no2"
2124, BT4, 49, 74, 31
2124, BT6, 51, 71, 58
2124, BT8, 56, 69, 68
2124, EI1, 48, 67, 103
2124, GB6, 106, 51, 81
2124, GN0, 103, 60, 77
2124, GN3, 107, 59, 113
2124, HV1, 125, 68, 34
2124, HV3, 120, 82, 16
2124, IS2, 72, 76, 82
2124, KT6, 50, 44, 67
2124, LW4, 89, 53, 41
2124, RB4, 96, 82, 32
2124, WM6, 67, 65, 116
2124, WMB, 69, 65, 87
 "tick, Monitor-Code, X, Y, no2"
2125, BT4, 49, 74, 30
2125, BT6, 51, 71, 100
2125, BT8, 56, 69, 107
2125, EI1, 48, 67, 132
2125, GB6, 106, 51, 62
2125, GN0, 103, 60, 159
2125, GN3, 107, 59, 70
2125, HV1, 125, 68, 40
2125, HV3, 120, 82, 21
2125, IS2, 72, 76, 131
2125, KT6, 50, 44, 98
2125, LW4, 89, 53, 86
2125, RB4, 96, 82, 82
2125, WM6, 67, 65, 108
2125, WMB, 69, 65, 136
 "tick, Monitor-Code, X, Y, no2"
2126, BT4, 49, 74, 44
2126, BT6, 51, 71, 122
2126, BT8, 56, 69, 97
2126, EI1, 48, 67, 182
2126, GB6, 106, 51, 68
2126, GN0, 103, 60, 42
2126, GN3, 107, 59, 66
2126, HV1, 125, 68, 93
2126, HV3, 120, 82, 64
2126, IS2, 72, 76, 53
2126, KT6, 50, 44, 157
2126, LW4, 89, 53, 96
2126, RB4, 96, 82, 147
2126, WM6, 67, 65, 134
2126, WMB, 69, 65, 91
 "tick, Monitor-Code, X, Y, no2"
2127, BT4, 49, 74, 76
2127, BT6, 51, 71, 109
2127, BT8, 56, 69, 124
2127, EI1, 48, 67, 106
2127, GB6, 106, 51, 23
2127, GN0, 103, 60, 73
2127, GN3, 107, 59, 30
2127, HV1, 125, 68, 177
2127, HV3, 120, 82, 50
2127, IS2, 72, 76, 73
2127, KT6, 50, 44, 41
2127, LW4, 89, 53, 119
2127, RB4, 96, 82, 61
2127, WM6, 67, 65, 133
2127, WMB, 69, 65, 151
 "tick, Monitor-Code, X, Y, no2"
2128, BT4, 49, 74, 61
2128, BT6, 51, 71, 128
2128, BT8, 56, 69, 56
2128, EI1, 48, 67, 104
2128, GB6, 106, 51, 37
2128, GN0, 103, 60, 46
2128, GN3, 107, 59, 43
2128, HV1, 125, 68, 44
2128, HV3, 120, 82, 136
2128, IS2, 72, 76, 114
2128, KT6, 50, 44, 57
2128, LW4, 89, 53, 102
2128, RB4, 96, 82, 112
2128, WM6, 67, 65, 160
2128, WMB, 69, 65, 159
 "tick, Monitor-Code, X, Y, no2"
2129, BT4, 49, 74, 111
2129, BT6, 51, 71, 50
2129, BT8, 56, 69, 84
2129, EI1, 48, 67, 44
2129, GB6, 106, 51, 55
2129, GN0, 103, 60, 78
2129, GN3, 107, 59, 56
2129, HV1, 125, 68, 121
2129, HV3, 120, 82, 151
2129, IS2, 72, 76, 124
2129, KT6, 50, 44, 34
2129, LW4, 89, 53, 135
2129, RB4, 96, 82, 25
2129, WM6, 67, 65, 101
2129, WMB, 69, 65, 205
 "tick, Monitor-Code, X, Y, no2"
2130, BT4, 49, 74, 95
2130, BT6, 51, 71, 65
2130, BT8, 56, 69, 65
2130, EI1, 48, 67, 79
2130, GB6, 106, 51, 76
2130, GN0, 103, 60, 116
2130, GN3, 107, 59, 122
2130, HV1, 125, 68, 21
2130, HV3, 120, 82, 65
2130, IS2, 72, 76, 58
2130, KT6, 50, 44, 58
2130, LW4, 89, 53, 90
2130, RB4, 96, 82, 38
2130, WM6, 67, 65, 114
2130, WMB, 69, 65, 130
 "tick, Monitor-Code, X, Y, no2"
2131, BT4, 49, 74, 91
2131, BT6, 51, 71, 64
2131, BT8, 56, 69, 67
2131, EI1, 48, 67, 77
2131, GB6, 106, 51, 66
2131, GN0, 103, 60, 79
2131, GN3, 107, 59, 75
2131, HV1, 125, 68, 63
2131, HV3, 120, 82, 30
2131, IS2, 72, 76, 61
2131, KT6, 50, 44, 92
2131, LW4, 89, 53, 71
2131, RB4, 96, 82, 97
2131, WM6, 67, 65, 77
2131, WMB, 69, 65, 239
 "tick, Monitor-Code, X, Y, no2"
2132, BT4, 49, 74, 104
2132, BT6, 51, 71, 113
2132, BT8, 56, 69, 88
2132, EI1, 48, 67, 157
2132, GB6, 106, 51, 96
2132, GN0, 103, 60, 95
2132, GN3, 107, 59, 92
2132, HV1, 125, 68, 106
2132, HV3, 120, 82, 5
2132, IS2, 72, 76, 58
2132, KT6, 50, 44, 105
2132, LW4, 89, 53, 44
2132, RB4, 96, 82, 60
2132, WM6, 67, 65, 138
2132, WMB, 69, 65, 116
 "tick, Monitor-Code, X, Y, no2"
2133, BT4, 49, 74, 103
2133, BT6, 51, 71, 66
2133, BT8, 56, 69, 128
2133, EI1, 48, 67, 90
2133, GB6, 106, 51, 51
2133, GN0, 103, 60, 90
2133, GN3, 107, 59, 63
2133, HV1, 125, 68, 54
2133, HV3, 120, 82, 16
2133, IS2, 72, 76, 90
2133, KT6, 50, 44, 102
2133, LW4, 89, 53, 61
2133, RB4, 96, 82, 120
2133, WM6, 67, 65, 114
2133, WMB, 69, 65, 198
 "tick, Monitor-Code, X, Y, no2"
2134, BT4, 49, 74, 116
2134, BT6, 51, 71, 76
2134, BT8, 56, 69, 112
2134, EI1, 48, 67, 151
2134, GB6, 106, 51, 103
2134, GN0, 103, 60, 86
2134, GN3, 107, 59, 115
2134, HV1, 125, 68, 113
2134, HV3, 120, 82, 63
2134, IS2, 72, 76, 75
2134, KT6, 50, 44, 116
2134, LW4, 89, 53, 105
2134, RB4, 96, 82, 118
2134, WM6, 67, 65, 122
2134, WMB, 69, 65, 101
 "tick, Monitor-Code, X, Y, no2"
2135, BT4, 49, 74, 192
2135, BT6, 51, 71, 100
2135, BT8, 56, 69, 116
2135, EI1, 48, 67, 61
2135, GB6, 106, 51, 18
2135, GN0, 103, 60, 68
2135, GN3, 107, 59, 22
2135, HV1, 125, 68, 135
2135, HV3, 120, 82, 124
2135, IS2, 72, 76, 126
2135, KT6, 50, 44, 56
2135, LW4, 89, 53, 92
2135, RB4, 96, 82, 68
2135, WM6, 67, 65, 148
2135, WMB, 69, 65, 149
 "tick, Monitor-Code, X, Y, no2"
2136, BT4, 49, 74, 128
2136, BT6, 51, 71, 135
2136, BT8, 56, 69, 86
2136, EI1, 48, 67, 77
2136, GB6, 106, 51, 35
2136, GN0, 103, 60, 41
2136, GN3, 107, 59, 39
2136, HV1, 125, 68, 73
2136, HV3, 120, 82, 119
2136, IS2, 72, 76, 94
2136, KT6, 50, 44, 44
2136, LW4, 89, 53, 99
2136, RB4, 96, 82, 54
2136, WM6, 67, 65, 203
2136, WMB, 69, 65, 139
 "tick, Monitor-Code, X, Y, no2"
2137, BT4, 49, 74, 116
2137, BT6, 51, 71, 43
2137, BT8, 56, 69, 49
2137, EI1, 48, 67, 83
2137, GB6, 106, 51, 37
2137, GN0, 103, 60, 45
2137, GN3, 107, 59, 32
2137, HV1, 125, 68, 70
2137, HV3, 120, 82, 87
2137, IS2, 72, 76, 126
2137, KT6, 50, 44, 26
2137, LW4, 89, 53, 104
2137, RB4, 96, 82, 20
2137, WM6, 67, 65, 93
2137, WMB, 69, 65, 211
 "tick, Monitor-Code, X, Y, no2"
2138, BT4, 49, 74, 97
2138, BT6, 51, 71, 56
2138, BT8, 56, 69, 40
2138, EI1, 48, 67, 180
2138, GB6, 106, 51, 48
2138, GN0, 103, 60, 94
2138, GN3, 107, 59, 51
2138, HV1, 125, 68, 19
2138, HV3, 120, 82, 60
2138, IS2, 72, 76, 143
2138, KT6, 50, 44, 34
2138, LW4, 89, 53, 55
2138, RB4, 96, 82, 25
2138, WM6, 67, 65, 137
2138, WMB, 69, 65, 98
 "tick, Monitor-Code, X, Y, no2"
2139, BT4, 49, 74, 123
2139, BT6, 51, 71, 47
2139, BT8, 56, 69, 68
2139, EI1, 48, 67, 106
2139, GB6, 106, 51, 44
2139, GN0, 103, 60, 108
2139, GN3, 107, 59, 50
2139, HV1, 125, 68, 24
2139, HV3, 120, 82, 53
2139, IS2, 72, 76, 113
2139, KT6, 50, 44, 79
2139, LW4, 89, 53, 61
2139, RB4, 96, 82, 66
2139, WM6, 67, 65, 150
2139, WMB, 69, 65, 166
 "tick, Monitor-Code, X, Y, no2"
2140, BT4, 49, 74, 123
2140, BT6, 51, 71, 105
2140, BT8, 56, 69, 89
2140, EI1, 48, 67, 93
2140, GB6, 106, 51, 71
2140, GN0, 103, 60, 60
2140, GN3, 107, 59, 62
2140, HV1, 125, 68, 90
2140, HV3, 120, 82, 59
2140, IS2, 72, 76, 55
2140, KT6, 50, 44, 121
2140, LW4, 89, 53, 84
2140, RB4, 96, 82, 106
2140, WM6, 67, 65, 206
2140, WMB, 69, 65, 132
 "tick, Monitor-Code, X, Y, no2"
2141, BT4, 49, 74, 182
2141, BT6, 51, 71, 80
2141, BT8, 56, 69, 82
2141, EI1, 48, 67, 129
2141, GB6, 106, 51, 57
2141, GN0, 103, 60, 43
2141, GN3, 107, 59, 71
2141, HV1, 125, 68, 101
2141, HV3, 120, 82, 158
2141, IS2, 72, 76, 66
2141, KT6, 50, 44, 93
2141, LW4, 89, 53, 128
2141, RB4, 96, 82, 127
2141, WM6, 67, 65, 162
2141, WMB, 69, 65, 126
 "tick, Monitor-Code, X, Y, no2"
2142, BT4, 49, 74, 168
2142, BT6, 51, 71, 112
2142, BT8, 56, 69, 109
2142, EI1, 48, 67, 226
2142, GB6, 106, 51, 67
2142, GN0, 103, 60, 36
2142, GN3, 107, 59, 93
2142, HV1, 125, 68, 106
2142, HV3, 120, 82, 36
2142, IS2, 72, 76, 30
2142, KT6, 50, 44, 126
2142, LW4, 89, 53, 81
2142, RB4, 96, 82, 83
2142, WM6, 67, 65, 196
2142, WMB, 69, 65, 92
 "tick, Monitor-Code, X, Y, no2"
2143, BT4, 49, 74, 233
2143, BT6, 51, 71, 78
2143, BT8, 56, 69, 110
2143, EI1, 48, 67, 81
2143, GB6, 106, 51, 88
2143, GN0, 103, 60, 45
2143, GN3, 107, 59, 90
2143, HV1, 125, 68, 97
2143, HV3, 120, 82, 28
2143, IS2, 72, 76, 53
2143, KT6, 50, 44, 31
2143, LW4, 89, 53, 89
2143, RB4, 96, 82, 58
2143, WM6, 67, 65, 184
2143, WMB, 69, 65, 85
 "tick, Monitor-Code, X, Y, no2"
2144, BT4, 49, 74, 96
2144, BT6, 51, 71, 113
2144, BT8, 56, 69, 41
2144, EI1, 48, 67, 81
2144, GB6, 106, 51, 141
2144, GN0, 103, 60, 61
2144, GN3, 107, 59, 125
2144, HV1, 125, 68, 33
2144, HV3, 120, 82, 97
2144, IS2, 72, 76, 64
2144, KT6, 50, 44, 64
2144, LW4, 89, 53, 69
2144, RB4, 96, 82, 76
2144, WM6, 67, 65, 219
2144, WMB, 69, 65, 93
 "tick, Monitor-Code, X, Y, no2"
2145, BT4, 49, 74, 150
2145, BT6, 51, 71, 87
2145, BT8, 56, 69, 58
2145, EI1, 48, 67, 75
2145, GB6, 106, 51, 91
2145, GN0, 103, 60, 92
2145, GN3, 107, 59, 55
2145, HV1, 125, 68, 81
2145, HV3, 120, 82, 145
2145, IS2, 72, 76, 70
2145, KT6, 50, 44, 68
2145, LW4, 89, 53, 122
2145, RB4, 96, 82, 74
2145, WM6, 67, 65, 190
2145, WMB, 69, 65, 138
 "tick, Monitor-Code, X, Y, no2"
2146, BT4, 49, 74, 174
2146, BT6, 51, 71, 129
2146, BT8, 56, 69, 95
2146, EI1, 48, 67, 141
2146, GB6, 106, 51, 96
2146, GN0, 103, 60, 64
2146, GN3, 107, 59, 87
2146, HV1, 125, 68, 56
2146, HV3, 120, 82, 42
2146, IS2, 72, 76, 47
2146, KT6, 50, 44, 107
2146, LW4, 89, 53, 44
2146, RB4, 96, 82, 142
2146, WM6, 67, 65, 168
2146, WMB, 69, 65, 62
 "tick, Monitor-Code, X, Y, no2"
2147, BT4, 49, 74, 223
2147, BT6, 51, 71, 51
2147, BT8, 56, 69, 132
2147, EI1, 48, 67, 108
2147, GB6, 106, 51, 70
2147, GN0, 103, 60, 100
2147, GN3, 107, 59, 55
2147, HV1, 125, 68, 135
2147, HV3, 120, 82, 102
2147, IS2, 72, 76, 56
2147, KT6, 50, 44, 71
2147, LW4, 89, 53, 59
2147, RB4, 96, 82, 42
2147, WM6, 67, 65, 142
2147, WMB, 69, 65, 53
 "tick, Monitor-Code, X, Y, no2"
2148, BT4, 49, 74, 232
2148, BT6, 51, 71, 55
2148, BT8, 56, 69, 56
2148, EI1, 48, 67, 138
2148, GB6, 106, 51, 97
2148, GN0, 103, 60, 54
2148, GN3, 107, 59, 62
2148, HV1, 125, 68, 54
2148, HV3, 120, 82, 73
2148, IS2, 72, 76, 94
2148, KT6, 50, 44, 64
2148, LW4, 89, 53, 38
2148, RB4, 96, 82, 46
2148, WM6, 67, 65, 147
2148, WMB, 69, 65, 85
 "tick, Monitor-Code, X, Y, no2"
2149, BT4, 49, 74, 300
2149, BT6, 51, 71, 30
2149, BT8, 56, 69, 80
2149, EI1, 48, 67, 127
2149, GB6, 106, 51, 57
2149, GN0, 103, 60, 101
2149, GN3, 107, 59, 53
2149, HV1, 125, 68, 54
2149, HV3, 120, 82, 175
2149, IS2, 72, 76, 115
2149, KT6, 50, 44, 79
2149, LW4, 89, 53, 70
2149, RB4, 96, 82, 87
2149, WM6, 67, 65, 195
2149, WMB, 69, 65, 157
 "tick, Monitor-Code, X, Y, no2"
2150, BT4, 49, 74, 239
2150, BT6, 51, 71, 53
2150, BT8, 56, 69, 107
2150, EI1, 48, 67, 136
2150, GB6, 106, 51, 112
2150, GN0, 103, 60, 27
2150, GN3, 107, 59, 52
2150, HV1, 125, 68, 85
2150, HV3, 120, 82, 77
2150, IS2, 72, 76, 158
2150, KT6, 50, 44, 154
2150, LW4, 89, 53, 54
2150, RB4, 96, 82, 128
2150, WM6, 67, 65, 179
2150, WMB, 69, 65, 51
 "tick, Monitor-Code, X, Y, no2"
2151, BT4, 49, 74, 243
2151, BT6, 51, 71, 56
2151, BT8, 56, 69, 132
2151, EI1, 48, 67, 121
2151, GB6, 106, 51, 83
2151, GN0, 103, 60, 41
2151, GN3, 107, 59, 39
2151, HV1, 125, 68, 151
2151, HV3, 120, 82, 98
2151, IS2, 72, 76, 156
2151, KT6, 50, 44, 30
2151, LW4, 89, 53, 102
2151, RB4, 96, 82, 44
2151, WM6, 67, 65, 151
2151, WMB, 69, 65, 124
 "tick, Monitor-Code, X, Y, no2"
2152, BT4, 49, 74, 154
2152, BT6, 51, 71, 67
2152, BT8, 56, 69, 69
2152, EI1, 48, 67, 162
2152, GB6, 106, 51, 127
2152, GN0, 103, 60, 28
2152, GN3, 107, 59, 57
2152, HV1, 125, 68, 34
2152, HV3, 120, 82, 71
2152, IS2, 72, 76, 81
2152, KT6, 50, 44, 49
2152, LW4, 89, 53, 119
2152, RB4, 96, 82, 63
2152, WM6, 67, 65, 144
2152, WMB, 69, 65, 55
 "tick, Monitor-Code, X, Y, no2"
2153, BT4, 49, 74, 137
2153, BT6, 51, 71, 49
2153, BT8, 56, 69, 72
2153, EI1, 48, 67, 95
2153, GB6, 106, 51, 144
2153, GN0, 103, 60, 46
2153, GN3, 107, 59, 114
2153, HV1, 125, 68, 62
2153, HV3, 120, 82, 59
2153, IS2, 72, 76, 80
2153, KT6, 50, 44, 42
2153, LW4, 89, 53, 169
2153, RB4, 96, 82, 45
2153, WM6, 67, 65, 133
2153, WMB, 69, 65, 84
 "tick, Monitor-Code, X, Y, no2"
2154, BT4, 49, 74, 89
2154, BT6, 51, 71, 54
2154, BT8, 56, 69, 52
2154, EI1, 48, 67, 111
2154, GB6, 106, 51, 152
2154, GN0, 103, 60, 49
2154, GN3, 107, 59, 109
2154, HV1, 125, 68, 50
2154, HV3, 120, 82, 100
2154, IS2, 72, 76, 82
2154, KT6, 50, 44, 65
2154, LW4, 89, 53, 144
2154, RB4, 96, 82, 82
2154, WM6, 67, 65, 178
2154, WMB, 69, 65, 77
 "tick, Monitor-Code, X, Y, no2"
2155, BT4, 49, 74, 142
2155, BT6, 51, 71, 85
2155, BT8, 56, 69, 81
2155, EI1, 48, 67, 85
2155, GB6, 106, 51, 114
2155, GN0, 103, 60, 75
2155, GN3, 107, 59, 142
2155, HV1, 125, 68, 97
2155, HV3, 120, 82, 100
2155, IS2, 72, 76, 105
2155, KT6, 50, 44, 58
2155, LW4, 89, 53, 208
2155, RB4, 96, 82, 60
2155, WM6, 67, 65, 92
2155, WMB, 69, 65, 80
 "tick, Monitor-Code, X, Y, no2"
2156, BT4, 49, 74, 240
2156, BT6, 51, 71, 128
2156, BT8, 56, 69, 77
2156, EI1, 48, 67, 97
2156, GB6, 106, 51, 125
2156, GN0, 103, 60, 64
2156, GN3, 107, 59, 100
2156, HV1, 125, 68, 97
2156, HV3, 120, 82, 63
2156, IS2, 72, 76, 26
2156, KT6, 50, 44, 91
2156, LW4, 89, 53, 87
2156, RB4, 96, 82, 122
2156, WM6, 67, 65, 108
2156, WMB, 69, 65, 34
 "tick, Monitor-Code, X, Y, no2"
2157, BT4, 49, 74, 231
2157, BT6, 51, 71, 102
2157, BT8, 56, 69, 102
2157, EI1, 48, 67, 73
2157, GB6, 106, 51, 53
2157, GN0, 103, 60, 110
2157, GN3, 107, 59, 49
2157, HV1, 125, 68, 96
2157, HV3, 120, 82, 107
2157, IS2, 72, 76, 27
2157, KT6, 50, 44, 60
2157, LW4, 89, 53, 154
2157, RB4, 96, 82, 87
2157, WM6, 67, 65, 159
2157, WMB, 69, 65, 56
 "tick, Monitor-Code, X, Y, no2"
2158, BT4, 49, 74, 282
2158, BT6, 51, 71, 164
2158, BT8, 56, 69, 106
2158, EI1, 48, 67, 93
2158, GB6, 106, 51, 65
2158, GN0, 103, 60, 112
2158, GN3, 107, 59, 63
2158, HV1, 125, 68, 109
2158, HV3, 120, 82, 36
2158, IS2, 72, 76, 86
2158, KT6, 50, 44, 77
2158, LW4, 89, 53, 76
2158, RB4, 96, 82, 120
2158, WM6, 67, 65, 220
2158, WMB, 69, 65, 43
 "tick, Monitor-Code, X, Y, no2"
2159, BT4, 49, 74, 282
2159, BT6, 51, 71, 95
2159, BT8, 56, 69, 117
2159, EI1, 48, 67, 89
2159, GB6, 106, 51, 89
2159, GN0, 103, 60, 120
2159, GN3, 107, 59, 81
2159, HV1, 125, 68, 112
2159, HV3, 120, 82, 51
2159, IS2, 72, 76, 82
2159, KT6, 50, 44, 80
2159, LW4, 89, 53, 94
2159, RB4, 96, 82, 119
2159, WM6, 67, 65, 91
2159, WMB, 69, 65, 72
 "tick, Monitor-Code, X, Y, no2"
2160, BT4, 49, 74, 143
2160, BT6, 51, 71, 91
2160, BT8, 56, 69, 109
2160, EI1, 48, 67, 93
2160, GB6, 106, 51, 105
2160, GN0, 103, 60, 103
2160, GN3, 107, 59, 98
2160, HV1, 125, 68, 108
2160, HV3, 120, 82, 25
2160, IS2, 72, 76, 43
2160, KT6, 50, 44, 120
2160, LW4, 89, 53, 85
2160, RB4, 96, 82, 96
2160, WM6, 67, 65, 99
2160, WMB, 69, 65, 34
 "tick, Monitor-Code, X, Y, no2"
2161, BT4, 49, 74, 106
2161, BT6, 51, 71, 77
2161, BT8, 56, 69, 157
2161, EI1, 48, 67, 109
2161, GB6, 106, 51, 53
2161, GN0, 103, 60, 98
2161, GN3, 107, 59, 34
2161, HV1, 125, 68, 127
2161, HV3, 120, 82, 31
2161, IS2, 72, 76, 101
2161, KT6, 50, 44, 68
2161, LW4, 89, 53, 95
2161, RB4, 96, 82, 46
2161, WM6, 67, 65, 48
2161, WMB, 69, 65, 30
 "tick, Monitor-Code, X, Y, no2"
2162, BT4, 49, 74, 83
2162, BT6, 51, 71, 112
2162, BT8, 56, 69, 78
2162, EI1, 48, 67, 185
2162, GB6, 106, 51, 58
2162, GN0, 103, 60, 70
2162, GN3, 107, 59, 39
2162, HV1, 125, 68, 40
2162, HV3, 120, 82, 54
2162, IS2, 72, 76, 51
2162, KT6, 50, 44, 89
2162, LW4, 89, 53, 85
2162, RB4, 96, 82, 65
2162, WM6, 67, 65, 102
2162, WMB, 69, 65, 43
 "tick, Monitor-Code, X, Y, no2"
2163, BT4, 49, 74, 108
2163, BT6, 51, 71, 34
2163, BT8, 56, 69, 67
2163, EI1, 48, 67, 164
2163, GB6, 106, 51, 65
2163, GN0, 103, 60, 109
2163, GN3, 107, 59, 59
2163, HV1, 125, 68, 43
2163, HV3, 120, 82, 87
2163, IS2, 72, 76, 49
2163, KT6, 50, 44, 47
2163, LW4, 89, 53, 126
2163, RB4, 96, 82, 35
2163, WM6, 67, 65, 88
2163, WMB, 69, 65, 47
 "tick, Monitor-Code, X, Y, no2"
2164, BT4, 49, 74, 177
2164, BT6, 51, 71, 29
2164, BT8, 56, 69, 52
2164, EI1, 48, 67, 160
2164, GB6, 106, 51, 103
2164, GN0, 103, 60, 69
2164, GN3, 107, 59, 58
2164, HV1, 125, 68, 21
2164, HV3, 120, 82, 45
2164, IS2, 72, 76, 63
2164, KT6, 50, 44, 91
2164, LW4, 89, 53, 132
2164, RB4, 96, 82, 65
2164, WM6, 67, 65, 118
2164, WMB, 69, 65, 50
 "tick, Monitor-Code, X, Y, no2"
2165, BT4, 49, 74, 229
2165, BT6, 51, 71, 84
2165, BT8, 56, 69, 71
2165, EI1, 48, 67, 104
2165, GB6, 106, 51, 33
2165, GN0, 103, 60, 64
2165, GN3, 107, 59, 47
2165, HV1, 125, 68, 40
2165, HV3, 120, 82, 120
2165, IS2, 72, 76, 74
2165, KT6, 50, 44, 59
2165, LW4, 89, 53, 136
2165, RB4, 96, 82, 47
2165, WM6, 67, 65, 77
2165, WMB, 69, 65, 56
 "tick, Monitor-Code, X, Y, no2"
2166, BT4, 49, 74, 96
2166, BT6, 51, 71, 82
2166, BT8, 56, 69, 53
2166, EI1, 48, 67, 129
2166, GB6, 106, 51, 48
2166, GN0, 103, 60, 94
2166, GN3, 107, 59, 48
2166, HV1, 125, 68, 23
2166, HV3, 120, 82, 151
2166, IS2, 72, 76, 19
2166, KT6, 50, 44, 81
2166, LW4, 89, 53, 165
2166, RB4, 96, 82, 53
2166, WM6, 67, 65, 155
2166, WMB, 69, 65, 107
 "tick, Monitor-Code, X, Y, no2"
2167, BT4, 49, 74, 125
2167, BT6, 51, 71, 58
2167, BT8, 56, 69, 74
2167, EI1, 48, 67, 123
2167, GB6, 106, 51, 35
2167, GN0, 103, 60, 127
2167, GN3, 107, 59, 38
2167, HV1, 125, 68, 33
2167, HV3, 120, 82, 50
2167, IS2, 72, 76, 39
2167, KT6, 50, 44, 77
2167, LW4, 89, 53, 147
2167, RB4, 96, 82, 48
2167, WM6, 67, 65, 109
2167, WMB, 69, 65, 146
 "tick, Monitor-Code, X, Y, no2"
2168, BT4, 49, 74, 85
2168, BT6, 51, 71, 71
2168, BT8, 56, 69, 84
2168, EI1, 48, 67, 174
2168, GB6, 106, 51, 39
2168, GN0, 103, 60, 134
2168, GN3, 107, 59, 39
2168, HV1, 125, 68, 32
2168, HV3, 120, 82, 22
2168, IS2, 72, 76, 31
2168, KT6, 50, 44, 96
2168, LW4, 89, 53, 88
2168, RB4, 96, 82, 56
2168, WM6, 67, 65, 178
2168, WMB, 69, 65, 127
 "tick, Monitor-Code, X, Y, no2"
2169, BT4, 49, 74, 134
2169, BT6, 51, 71, 42
2169, BT8, 56, 69, 70
2169, EI1, 48, 67, 65
2169, GB6, 106, 51, 32
2169, GN0, 103, 60, 104
2169, GN3, 107, 59, 37
2169, HV1, 125, 68, 27
2169, HV3, 120, 82, 23
2169, IS2, 72, 76, 65
2169, KT6, 50, 44, 92
2169, LW4, 89, 53, 100
2169, RB4, 96, 82, 121
2169, WM6, 67, 65, 122
2169, WMB, 69, 65, 143
 "tick, Monitor-Code, X, Y, no2"
2170, BT4, 49, 74, 138
2170, BT6, 51, 71, 37
2170, BT8, 56, 69, 106
2170, EI1, 48, 67, 71
2170, GB6, 106, 51, 38
2170, GN0, 103, 60, 121
2170, GN3, 107, 59, 34
2170, HV1, 125, 68, 79
2170, HV3, 120, 82, 76
2170, IS2, 72, 76, 43
2170, KT6, 50, 44, 138
2170, LW4, 89, 53, 122
2170, RB4, 96, 82, 140
2170, WM6, 67, 65, 154
2170, WMB, 69, 65, 101
 "tick, Monitor-Code, X, Y, no2"
2171, BT4, 49, 74, 155
2171, BT6, 51, 71, 46
2171, BT8, 56, 69, 103
2171, EI1, 48, 67, 104
2171, GB6, 106, 51, 14
2171, GN0, 103, 60, 105
2171, GN3, 107, 59, 15
2171, HV1, 125, 68, 94
2171, HV3, 120, 82, 63
2171, IS2, 72, 76, 51
2171, KT6, 50, 44, 91
2171, LW4, 89, 53, 116
2171, RB4, 96, 82, 122
2171, WM6, 67, 65, 153
2171, WMB, 69, 65, 151
 "tick, Monitor-Code, X, Y, no2"
2172, BT4, 49, 74, 108
2172, BT6, 51, 71, 56
2172, BT8, 56, 69, 126
2172, EI1, 48, 67, 108
2172, GB6, 106, 51, 22
2172, GN0, 103, 60, 65
2172, GN3, 107, 59, 29
2172, HV1, 125, 68, 107
2172, HV3, 120, 82, 65
2172, IS2, 72, 76, 25
2172, KT6, 50, 44, 117
2172, LW4, 89, 53, 56
2172, RB4, 96, 82, 170
2172, WM6, 67, 65, 136
2172, WMB, 69, 65, 89
 "tick, Monitor-Code, X, Y, no2"
2173, BT4, 49, 74, 142
2173, BT6, 51, 71, 18
2173, BT8, 56, 69, 108
2173, EI1, 48, 67, 84
2173, GB6, 106, 51, 19
2173, GN0, 103, 60, 57
2173, GN3, 107, 59, 18
2173, HV1, 125, 68, 105
2173, HV3, 120, 82, 101
2173, IS2, 72, 76, 54
2173, KT6, 50, 44, 59
2173, LW4, 89, 53, 42
2173, RB4, 96, 82, 103
2173, WM6, 67, 65, 74
2173, WMB, 69, 65, 138
 "tick, Monitor-Code, X, Y, no2"
2174, BT4, 49, 74, 128
2174, BT6, 51, 71, 45
2174, BT8, 56, 69, 96
2174, EI1, 48, 67, 133
2174, GB6, 106, 51, 34
2174, GN0, 103, 60, 92
2174, GN3, 107, 59, 41
2174, HV1, 125, 68, 85
2174, HV3, 120, 82, 48
2174, IS2, 72, 76, 53
